Layer,Head,Weight
69,58,-0.0014
1,50,-0.0014
4,4,-0.0014
6,7,-0.0014
6,62,-0.0014
25,48,-0.0014
26,1,-0.0014
48,31,-0.0014
48,38,-0.0014
56,47,-0.0014
56,49,-0.0014
67,12,-0.0014
20,46,-0.0014
22,13,-0.0014
31,10,-0.0014
32,30,-0.0014
42,42,-0.0014
43,44,-0.0014
54,5,-0.0014
54,38,-0.0014
54,55,-0.0014
57,22,-0.0014
66,24,-0.0014
6,9,-0.0014
11,29,-0.0014
13,21,-0.0014
15,0,-0.0014
15,43,-0.0014
17,1,-0.0014
26,10,-0.0014
49,50,-0.0014
63,24,-0.0014
68,4,-0.0014
68,10,-0.0014
0,22,-0.0014
7,1,-0.0014
9,34,-0.0014
14,8,-0.0014
20,11,-0.0014
22,53,-0.0014
30,13,-0.0014
35,13,-0.0014
45,48,-0.0014
47,8,-0.0014
52,43,-0.0014
61,54,-0.0014
66,3,-0.0014
75,11,-0.0014
76,30,-0.0014
18,37,-0.0014
24,33,-0.0014
29,10,-0.0014
40,16,-0.0014
47,12,-0.0014
56,63,-0.0014
62,50,-0.0014
64,58,-0.0014
70,61,-0.0014
74,35,-0.0014
75,22,-0.0014
75,23,-0.0014
1,26,-0.0014
4,27,-0.0014
11,60,-0.0014
12,2,-0.0014
51,23,-0.0014
54,29,-0.0014
54,52,-0.0014
62,55,-0.0014
64,17,-0.0014
64,18,-0.0014
69,1,-0.0014
70,39,-0.0014
74,34,-0.0014
1,22,-0.0014
31,37,-0.0014
41,39,-0.0014
42,59,-0.0014
50,5,-0.0014
54,21,-0.0014
54,30,-0.0014
55,38,-0.0014
63,18,-0.0014
65,48,-0.0014
8,61,-0.0014
13,52,-0.0014
26,61,-0.0014
48,46,-0.0014
67,16,-0.0014
71,39,-0.0014
74,24,-0.0014
0,2,-0.0014
8,21,-0.0014
25,51,-0.0014
46,48,-0.0014
47,40,-0.0014
55,39,-0.0014
61,39,-0.0014
63,15,-0.0014
68,3,-0.0014
71,8,-0.0014
15,5,-0.0014
29,33,-0.0014
39,63,-0.0014
51,52,-0.0014
65,47,-0.0014
65,51,-0.0014
0,53,-0.0014
1,14,-0.0014
10,14,-0.0014
13,33,-0.0014
15,51,-0.0014
19,12,-0.0014
19,31,-0.0014
27,51,-0.0014
30,61,-0.0014
45,37,-0.0014
48,30,-0.0014
48,40,-0.0014
49,55,-0.0014
60,33,-0.0014
63,47,-0.0014
65,32,-0.0014
69,0,-0.0014
2,18,-0.0014
13,5,-0.0014
13,15,-0.0014
26,13,-0.0014
27,62,-0.0014
44,56,-0.0014
49,19,-0.0014
63,10,-0.0014
69,62,-0.0014
71,47,-0.0014
77,26,-0.0014
2,49,-0.0014
8,57,-0.0014
8,62,-0.0014
9,2,-0.0014
10,0,-0.0014
13,39,-0.0014
20,25,-0.0014
21,62,-0.0014
22,25,-0.0014
28,11,-0.0014
31,26,-0.0014
35,2,-0.0014
36,57,-0.0014
41,14,-0.0014
51,10,-0.0014
59,53,-0.0014
62,41,-0.0014
66,42,-0.0014
72,62,-0.0014
6,56,-0.0015
40,61,-0.0015
41,11,-0.0015
47,41,-0.0015
48,20,-0.0015
64,20,-0.0015
73,53,-0.0015
1,10,-0.0015
2,9,-0.0015
7,7,-0.0015
8,58,-0.0015
9,43,-0.0015
24,24,-0.0015
37,29,-0.0015
51,13,-0.0015
51,20,-0.0015
59,0,-0.0015
66,51,-0.0015
69,40,-0.0015
70,59,-0.0015
73,28,-0.0015
75,59,-0.0015
10,5,-0.0015
16,19,-0.0015
16,52,-0.0015
17,61,-0.0015
21,25,-0.0015
38,60,-0.0015
40,51,-0.0015
43,55,-0.0015
55,58,-0.0015
58,21,-0.0015
64,30,-0.0015
71,29,-0.0015
76,42,-0.0015
5,45,-0.0015
6,36,-0.0015
11,42,-0.0015
13,18,-0.0015
13,48,-0.0015
16,1,-0.0015
33,57,-0.0015
40,41,-0.0015
43,3,-0.0015
54,46,-0.0015
57,47,-0.0015
59,32,-0.0015
61,13,-0.0015
6,16,-0.0015
9,22,-0.0015
10,7,-0.0015
13,20,-0.0015
21,18,-0.0015
21,19,-0.0015
40,58,-0.0015
43,49,-0.0015
48,54,-0.0015
48,58,-0.0015
55,34,-0.0015
63,36,-0.0015
64,9,-0.0015
66,12,-0.0015
73,6,-0.0015
8,10,-0.0015
10,21,-0.0015
13,44,-0.0015
44,62,-0.0015
45,9,-0.0015
76,13,-0.0015
2,50,-0.0015
12,45,-0.0015
21,23,-0.0015
24,14,-0.0015
32,52,-0.0015
39,61,-0.0015
42,1,-0.0015
42,54,-0.0015
43,35,-0.0015
52,40,-0.0015
54,53,-0.0015
54,54,-0.0015
63,34,-0.0015
68,58,-0.0015
72,21,-0.0015
76,51,-0.0015
3,59,-0.0015
3,60,-0.0015
12,0,-0.0015
14,12,-0.0015
14,37,-0.0015
18,42,-0.0015
19,3,-0.0015
28,58,-0.0015
30,17,-0.0015
41,52,-0.0015
50,50,-0.0015
54,23,-0.0015
59,30,-0.0015
60,62,-0.0015
67,1,-0.0015
69,52,-0.0015
0,52,-0.0015
5,2,-0.0015
12,37,-0.0015
13,17,-0.0015
14,50,-0.0015
15,40,-0.0015
36,26,-0.0015
40,43,-0.0015
50,52,-0.0015
65,35,-0.0015
67,35,-0.0015
70,9,-0.0015
77,44,-0.0015
0,29,-0.0015
3,20,-0.0015
4,36,-0.0015
10,34,-0.0015
11,61,-0.0015
20,17,-0.0015
29,36,-0.0015
32,10,-0.0015
51,63,-0.0015
60,50,-0.0015
61,43,-0.0015
63,32,-0.0015
63,40,-0.0015
65,44,-0.0015
66,45,-0.0015
8,22,-0.0015
19,7,-0.0015
35,63,-0.0015
49,4,-0.0015
50,4,-0.0015
56,10,-0.0015
60,54,-0.0015
66,10,-0.0015
79,56,-0.0015
2,30,-0.0015
6,2,-0.0015
22,35,-0.0015
39,19,-0.0015
39,62,-0.0015
41,28,-0.0015
46,2,-0.0015
47,25,-0.0015
49,60,-0.0015
50,26,-0.0015
57,63,-0.0015
64,55,-0.0015
65,7,-0.0015
66,56,-0.0015
68,12,-0.0015
8,26,-0.0015
16,44,-0.0015
28,42,-0.0015
41,56,-0.0015
51,18,-0.0015
51,22,-0.0015
54,1,-0.0015
55,22,-0.0015
62,34,-0.0015
64,23,-0.0015
64,25,-0.0015
72,25,-0.0015
5,53,-0.0016
8,2,-0.0016
8,38,-0.0016
17,34,-0.0016
41,45,-0.0016
45,47,-0.0016
54,48,-0.0016
59,24,-0.0016
61,16,-0.0016
63,28,-0.0016
64,57,-0.0016
70,63,-0.0016
77,38,-0.0016
1,28,-0.0016
14,34,-0.0016
49,52,-0.0016
53,9,-0.0016
55,61,-0.0016
59,1,-0.0016
61,55,-0.0016
65,14,-0.0016
67,15,-0.0016
1,51,-0.0016
26,24,-0.0016
30,29,-0.0016
40,4,-0.0016
45,46,-0.0016
48,22,-0.0016
49,33,-0.0016
51,38,-0.0016
53,44,-0.0016
56,0,-0.0016
59,50,-0.0016
65,2,-0.0016
68,25,-0.0016
69,4,-0.0016
14,39,-0.0016
26,16,-0.0016
45,31,-0.0016
45,60,-0.0016
54,18,-0.0016
64,5,-0.0016
67,11,-0.0016
67,18,-0.0016
67,44,-0.0016
10,20,-0.0016
25,5,-0.0016
28,30,-0.0016
31,59,-0.0016
32,9,-0.0016
32,31,-0.0016
40,23,-0.0016
43,52,-0.0016
45,10,-0.0016
47,6,-0.0016
56,61,-0.0016
61,26,-0.0016
65,50,-0.0016
70,22,-0.0016
72,27,-0.0016
4,1,-0.0016
8,5,-0.0016
21,14,-0.0016
32,56,-0.0016
40,25,-0.0016
41,53,-0.0016
48,24,-0.0016
55,33,-0.0016
58,39,-0.0016
59,46,-0.0016
0,10,-0.0016
6,51,-0.0016
23,45,-0.0016
41,49,-0.0016
49,62,-0.0016
51,1,-0.0016
52,18,-0.0016
55,36,-0.0016
61,37,-0.0016
61,49,-0.0016
62,10,-0.0016
68,0,-0.0016
68,46,-0.0016
68,59,-0.0016
71,61,-0.0016
73,1,-0.0016
13,7,-0.0016
13,50,-0.0016
18,33,-0.0016
22,37,-0.0016
37,15,-0.0016
37,31,-0.0016
58,18,-0.0016
68,30,-0.0016
79,37,-0.0016
0,55,-0.0016
3,14,-0.0016
12,24,-0.0016
26,49,-0.0016
27,13,-0.0016
53,62,-0.0016
57,24,-0.0016
57,46,-0.0016
63,9,-0.0016
65,13,-0.0016
66,46,-0.0016
66,50,-0.0016
3,45,-0.0016
8,12,-0.0016
9,1,-0.0016
9,33,-0.0016
11,10,-0.0016
15,39,-0.0016
16,7,-0.0016
48,27,-0.0016
54,6,-0.0016
56,7,-0.0016
60,55,-0.0016
63,7,-0.0016
2,22,-0.0016
3,61,-0.0016
12,4,-0.0016
41,31,-0.0016
43,46,-0.0016
45,8,-0.0016
46,34,-0.0016
49,34,-0.0016
50,19,-0.0016
57,20,-0.0016
58,26,-0.0016
59,8,-0.0016
12,42,-0.0016
13,13,-0.0016
26,60,-0.0016
42,20,-0.0016
42,23,-0.0016
43,29,-0.0016
44,46,-0.0016
53,11,-0.0016
53,33,-0.0016
61,41,-0.0016
70,30,-0.0016
74,57,-0.0016
77,53,-0.0016
0,14,-0.0016
1,42,-0.0016
8,0,-0.0016
17,21,-0.0016
35,24,-0.0016
40,47,-0.0016
45,24,-0.0016
51,50,-0.0016
59,57,-0.0016
77,59,-0.0016
8,27,-0.0017
15,11,-0.0017
19,9,-0.0017
22,4,-0.0017
26,44,-0.0017
32,59,-0.0017
44,12,-0.0017
44,32,-0.0017
47,7,-0.0017
49,59,-0.0017
51,39,-0.0017
56,36,-0.0017
56,41,-0.0017
57,12,-0.0017
59,55,-0.0017
63,39,-0.0017
66,59,-0.0017
4,2,-0.0017
6,39,-0.0017
16,11,-0.0017
31,55,-0.0017
42,46,-0.0017
45,7,-0.0017
46,24,-0.0017
47,14,-0.0017
51,57,-0.0017
52,4,-0.0017
60,38,-0.0017
61,15,-0.0017
75,20,-0.0017
8,59,-0.0017
9,19,-0.0017
10,42,-0.0017
13,8,-0.0017
19,46,-0.0017
24,62,-0.0017
39,49,-0.0017
42,18,-0.0017
52,38,-0.0017
66,27,-0.0017
77,63,-0.0017
5,11,-0.0017
10,44,-0.0017
13,63,-0.0017
19,51,-0.0017
20,12,-0.0017
23,60,-0.0017
25,31,-0.0017
27,52,-0.0017
48,17,-0.0017
57,48,-0.0017
58,7,-0.0017
59,41,-0.0017
61,51,-0.0017
62,40,-0.0017
63,8,-0.0017
64,37,-0.0017
65,24,-0.0017
3,48,-0.0017
4,40,-0.0017
13,29,-0.0017
22,20,-0.0017
24,18,-0.0017
52,60,-0.0017
55,52,-0.0017
59,10,-0.0017
61,2,-0.0017
64,36,-0.0017
73,8,-0.0017
2,58,-0.0017
9,7,-0.0017
10,27,-0.0017
10,47,-0.0017
26,18,-0.0017
38,5,-0.0017
42,15,-0.0017
60,9,-0.0017
62,18,-0.0017
65,8,-0.0017
65,39,-0.0017
7,42,-0.0017
11,44,-0.0017
19,45,-0.0017
30,32,-0.0017
34,15,-0.0017
49,27,-0.0017
51,61,-0.0017
59,33,-0.0017
1,27,-0.0017
10,62,-0.0017
22,18,-0.0017
39,21,-0.0017
57,50,-0.0017
62,52,-0.0017
64,11,-0.0017
70,34,-0.0017
74,45,-0.0017
0,40,-0.0017
3,49,-0.0017
4,55,-0.0017
4,57,-0.0017
10,63,-0.0017
11,32,-0.0017
16,49,-0.0017
27,36,-0.0017
34,57,-0.0017
37,48,-0.0017
42,4,-0.0017
44,49,-0.0017
50,54,-0.0017
60,27,-0.0017
62,12,-0.0017
71,19,-0.0017
72,63,-0.0017
16,40,-0.0017
42,19,-0.0017
44,29,-0.0017
47,51,-0.0017
58,62,-0.0017
59,11,-0.0017
60,40,-0.0017
64,10,-0.0017
64,15,-0.0017
65,22,-0.0017
65,55,-0.0017
71,10,-0.0017
71,18,-0.0017
7,46,-0.0017
14,19,-0.0017
22,17,-0.0017
24,57,-0.0017
29,50,-0.0017
47,56,-0.0017
50,40,-0.0017
52,23,-0.0017
61,63,-0.0017
65,31,-0.0017
66,55,-0.0017
71,32,-0.0017
74,44,-0.0017
0,24,-0.0017
3,1,-0.0017
6,63,-0.0017
11,48,-0.0017
12,16,-0.0017
13,61,-0.0017
20,19,-0.0017
23,7,-0.0017
23,20,-0.0017
24,23,-0.0017
26,57,-0.0017
35,52,-0.0017
40,45,-0.0017
58,35,-0.0017
60,7,-0.0017
63,19,-0.0017
7,2,-0.0017
10,40,-0.0017
11,24,-0.0017
15,57,-0.0017
24,21,-0.0017
30,58,-0.0017
42,24,-0.0017
44,27,-0.0017
52,56,-0.0017
53,14,-0.0017
54,20,-0.0017
58,42,-0.0017
2,40,-0.0018
5,15,-0.0018
9,56,-0.0018
10,30,-0.0018
16,62,-0.0018
28,25,-0.0018
29,46,-0.0018
36,18,-0.0018
52,15,-0.0018
53,5,-0.0018
53,19,-0.0018
56,11,-0.0018
63,37,-0.0018
66,62,-0.0018
73,35,-0.0018
2,12,-0.0018
2,38,-0.0018
3,0,-0.0018
5,44,-0.0018
10,4,-0.0018
15,33,-0.0018
41,2,-0.0018
60,22,-0.0018
63,48,-0.0018
68,32,-0.0018
2,26,-0.0018
7,40,-0.0018
10,23,-0.0018
10,51,-0.0018
11,4,-0.0018
11,8,-0.0018
15,20,-0.0018
24,46,-0.0018
38,33,-0.0018
42,43,-0.0018
50,53,-0.0018
55,25,-0.0018
60,1,-0.0018
68,6,-0.0018
13,36,-0.0018
16,23,-0.0018
41,44,-0.0018
43,34,-0.0018
44,13,-0.0018
44,53,-0.0018
46,3,-0.0018
51,55,-0.0018
61,48,-0.0018
62,15,-0.0018
65,18,-0.0018
10,9,-0.0018
11,23,-0.0018
14,5,-0.0018
16,9,-0.0018
17,59,-0.0018
41,50,-0.0018
48,34,-0.0018
52,46,-0.0018
67,0,-0.0018
69,7,-0.0018
7,56,-0.0018
42,5,-0.0018
45,56,-0.0018
49,47,-0.0018
51,17,-0.0018
67,39,-0.0018
69,59,-0.0018
70,29,-0.0018
77,15,-0.0018
4,22,-0.0018
4,45,-0.0018
12,50,-0.0018
17,57,-0.0018
21,16,-0.0018
23,51,-0.0018
23,56,-0.0018
24,56,-0.0018
30,21,-0.0018
36,35,-0.0018
43,57,-0.0018
58,28,-0.0018
58,60,-0.0018
60,43,-0.0018
64,14,-0.0018
67,6,-0.0018
75,36,-0.0018
3,18,-0.0018
4,54,-0.0018
18,21,-0.0018
18,32,-0.0018
55,6,-0.0018
57,43,-0.0018
60,6,-0.0018
62,11,-0.0018
66,17,-0.0018
13,10,-0.0018
37,34,-0.0018
39,17,-0.0018
47,48,-0.0018
49,57,-0.0018
60,15,-0.0018
69,49,-0.0018
2,29,-0.0018
11,26,-0.0018
13,11,-0.0018
14,22,-0.0018
23,27,-0.0018
27,53,-0.0018
35,30,-0.0018
54,2,-0.0018
55,50,-0.0018
59,25,-0.0018
66,33,-0.0018
0,56,-0.0018
29,39,-0.0018
34,58,-0.0018
39,29,-0.0018
45,23,-0.0018
47,58,-0.0018
49,21,-0.0018
50,51,-0.0018
54,51,-0.0018
58,12,-0.0018
58,25,-0.0018
58,43,-0.0018
60,32,-0.0018
70,38,-0.0018
3,47,-0.0018
4,5,-0.0018
19,11,-0.0018
19,22,-0.0018
19,37,-0.0018
37,16,-0.0018
44,9,-0.0018
50,27,-0.0018
53,27,-0.0018
54,47,-0.0018
57,26,-0.0018
59,5,-0.0018
61,14,-0.0018
79,46,-0.0018
5,21,-0.0018
21,9,-0.0018
42,41,-0.0018
46,61,-0.0018
50,1,-0.0018
57,53,-0.0018
61,46,-0.0018
62,16,-0.0018
63,4,-0.0018
71,22,-0.0018
72,7,-0.0018
3,36,-0.0019
4,47,-0.0019
7,29,-0.0019
9,11,-0.0019
13,27,-0.0019
29,34,-0.0019
34,46,-0.0019
43,33,-0.0019
57,25,-0.0019
61,45,-0.0019
62,1,-0.0019
62,44,-0.0019
8,3,-0.0019
18,30,-0.0019
28,38,-0.0019
48,45,-0.0019
57,36,-0.0019
58,11,-0.0019
60,34,-0.0019
61,50,-0.0019
14,57,-0.0019
18,0,-0.0019
35,8,-0.0019
45,14,-0.0019
62,3,-0.0019
65,30,-0.0019
72,3,-0.0019
78,5,-0.0019
49,24,-0.0019
49,49,-0.0019
51,19,-0.0019
61,58,-0.0019
62,51,-0.0019
68,2,-0.0019
68,34,-0.0019
74,38,-0.0019
6,29,-0.0019
37,60,-0.0019
44,43,-0.0019
46,44,-0.0019
50,10,-0.0019
50,56,-0.0019
54,57,-0.0019
57,54,-0.0019
58,52,-0.0019
67,60,-0.0019
7,39,-0.0019
15,21,-0.0019
17,29,-0.0019
23,2,-0.0019
23,18,-0.0019
44,23,-0.0019
52,59,-0.0019
55,37,-0.0019
59,37,-0.0019
66,22,-0.0019
77,33,-0.0019
79,57,-0.0019
13,51,-0.0019
14,62,-0.0019
15,30,-0.0019
22,31,-0.0019
46,38,-0.0019
55,43,-0.0019
62,21,-0.0019
67,47,-0.0019
69,28,-0.0019
74,20,-0.0019
3,53,-0.0019
5,52,-0.0019
9,63,-0.0019
12,8,-0.0019
14,2,-0.0019
15,9,-0.0019
16,18,-0.0019
16,28,-0.0019
22,45,-0.0019
29,22,-0.0019
40,50,-0.0019
48,11,-0.0019
49,20,-0.0019
51,49,-0.0019
56,2,-0.0019
57,15,-0.0019
61,35,-0.0019
68,49,-0.0019
78,35,-0.0019
78,49,-0.0019
24,20,-0.0019
38,0,-0.0019
46,28,-0.0019
53,57,-0.0019
57,59,-0.0019
58,63,-0.0019
59,14,-0.0019
31,25,-0.0019
39,53,-0.0019
40,7,-0.0019
46,18,-0.0019
47,1,-0.0019
49,30,-0.0019
51,51,-0.0019
63,33,-0.0019
67,41,-0.0019
5,62,-0.0019
13,1,-0.0019
23,37,-0.0019
38,12,-0.0019
48,18,-0.0019
52,13,-0.0019
4,37,-0.0019
8,8,-0.0019
16,3,-0.0019
17,22,-0.0019
21,15,-0.0019
41,41,-0.0019
50,33,-0.0019
52,37,-0.0019
61,34,-0.0019
0,17,-0.0019
8,11,-0.0019
8,30,-0.0019
23,26,-0.0019
29,19,-0.0019
30,37,-0.0019
46,37,-0.0019
53,0,-0.0019
54,10,-0.0019
61,22,-0.0019
67,3,-0.0019
71,12,-0.0019
72,43,-0.0019
79,62,-0.0019
0,31,-0.0020
0,48,-0.0020
5,4,-0.0020
9,12,-0.0020
15,17,-0.0020
17,30,-0.0020
22,56,-0.0020
36,0,-0.0020
42,21,-0.0020
49,58,-0.0020
53,28,-0.0020
59,62,-0.0020
67,22,-0.0020
6,21,-0.0020
11,31,-0.0020
15,60,-0.0020
22,40,-0.0020
23,43,-0.0020
25,55,-0.0020
44,11,-0.0020
46,50,-0.0020
46,53,-0.0020
48,19,-0.0020
52,25,-0.0020
57,29,-0.0020
59,43,-0.0020
60,58,-0.0020
61,12,-0.0020
65,45,-0.0020
1,34,-0.0020
3,37,-0.0020
17,49,-0.0020
18,18,-0.0020
20,4,-0.0020
25,2,-0.0020
28,54,-0.0020
39,56,-0.0020
42,45,-0.0020
46,56,-0.0020
51,30,-0.0020
54,62,-0.0020
57,14,-0.0020
61,33,-0.0020
61,44,-0.0020
65,25,-0.0020
69,9,-0.0020
1,23,-0.0020
1,60,-0.0020
2,10,-0.0020
3,30,-0.0020
3,55,-0.0020
3,62,-0.0020
9,5,-0.0020
10,12,-0.0020
15,59,-0.0020
21,57,-0.0020
24,10,-0.0020
32,45,-0.0020
37,23,-0.0020
38,11,-0.0020
40,36,-0.0020
42,39,-0.0020
53,63,-0.0020
54,27,-0.0020
65,21,-0.0020
68,57,-0.0020
71,3,-0.0020
72,51,-0.0020
72,54,-0.0020
0,18,-0.0020
3,4,-0.0020
3,24,-0.0020
8,41,-0.0020
11,19,-0.0020
11,35,-0.0020
12,38,-0.0020
21,43,-0.0020
29,0,-0.0020
29,29,-0.0020
29,32,-0.0020
37,33,-0.0020
42,53,-0.0020
45,33,-0.0020
47,44,-0.0020
49,11,-0.0020
50,12,-0.0020
54,8,-0.0020
54,24,-0.0020
58,23,-0.0020
62,2,-0.0020
69,8,-0.0020
79,59,-0.0020
6,44,-0.0020
9,18,-0.0020
16,32,-0.0020
18,20,-0.0020
20,2,-0.0020
26,47,-0.0020
29,47,-0.0020
29,59,-0.0020
32,54,-0.0020
38,2,-0.0020
39,25,-0.0020
40,29,-0.0020
41,61,-0.0020
42,34,-0.0020
43,18,-0.0020
44,37,-0.0020
46,49,-0.0020
47,4,-0.0020
48,12,-0.0020
48,51,-0.0020
51,34,-0.0020
54,35,-0.0020
55,26,-0.0020
55,54,-0.0020
58,49,-0.0020
59,54,-0.0020
63,41,-0.0020
65,57,-0.0020
66,15,-0.0020
68,52,-0.0020
69,31,-0.0020
10,3,-0.0020
11,46,-0.0020
14,0,-0.0020
14,48,-0.0020
41,36,-0.0020
42,2,-0.0020
45,29,-0.0020
51,53,-0.0020
53,26,-0.0020
55,47,-0.0020
57,44,-0.0020
59,26,-0.0020
59,28,-0.0020
60,46,-0.0020
65,56,-0.0020
70,15,-0.0020
1,47,-0.0021
5,7,-0.0021
7,11,-0.0021
11,6,-0.0021
11,39,-0.0021
15,3,-0.0021
15,13,-0.0021
21,21,-0.0021
27,1,-0.0021
28,26,-0.0021
37,6,-0.0021
38,34,-0.0021
39,33,-0.0021
43,42,-0.0021
50,42,-0.0021
54,37,-0.0021
55,31,-0.0021
62,27,-0.0021
65,41,-0.0021
73,48,-0.0021
76,59,-0.0021
78,63,-0.0021
0,62,-0.0021
13,32,-0.0021
14,55,-0.0021
19,34,-0.0021
20,21,-0.0021
25,43,-0.0021
29,4,-0.0021
36,31,-0.0021
40,37,-0.0021
42,12,-0.0021
48,36,-0.0021
51,44,-0.0021
52,6,-0.0021
56,52,-0.0021
59,56,-0.0021
60,13,-0.0021
61,6,-0.0021
61,21,-0.0021
71,6,-0.0021
71,63,-0.0021
73,50,-0.0021
76,14,-0.0021
2,44,-0.0021
5,29,-0.0021
10,25,-0.0021
11,3,-0.0021
11,38,-0.0021
15,25,-0.0021
18,1,-0.0021
21,44,-0.0021
23,15,-0.0021
24,16,-0.0021
26,58,-0.0021
29,52,-0.0021
31,34,-0.0021
38,9,-0.0021
43,31,-0.0021
45,18,-0.0021
45,39,-0.0021
48,33,-0.0021
51,59,-0.0021
52,27,-0.0021
56,58,-0.0021
58,3,-0.0021
61,5,-0.0021
65,37,-0.0021
4,35,-0.0021
9,53,-0.0021
14,20,-0.0021
15,8,-0.0021
17,6,-0.0021
36,43,-0.0021
42,30,-0.0021
44,51,-0.0021
46,32,-0.0021
56,9,-0.0021
57,30,-0.0021
61,61,-0.0021
62,13,-0.0021
66,31,-0.0021
68,5,-0.0021
73,30,-0.0021
15,29,-0.0021
20,7,-0.0021
23,25,-0.0021
24,31,-0.0021
28,12,-0.0021
52,16,-0.0021
52,28,-0.0021
53,54,-0.0021
54,28,-0.0021
55,42,-0.0021
56,42,-0.0021
56,48,-0.0021
64,12,-0.0021
65,40,-0.0021
6,57,-0.0021
7,12,-0.0021
7,32,-0.0021
20,14,-0.0021
24,49,-0.0021
35,9,-0.0021
40,49,-0.0021
51,35,-0.0021
62,43,-0.0021
64,3,-0.0021
66,30,-0.0021
66,63,-0.0021
67,42,-0.0021
71,52,-0.0021
77,31,-0.0021
5,46,-0.0022
9,17,-0.0022
20,18,-0.0022
22,46,-0.0022
24,28,-0.0022
27,61,-0.0022
32,18,-0.0022
39,20,-0.0022
42,52,-0.0022
50,29,-0.0022
55,28,-0.0022
60,14,-0.0022
60,45,-0.0022
60,47,-0.0022
62,53,-0.0022
66,4,-0.0022
68,31,-0.0022
69,38,-0.0022
73,42,-0.0022
8,32,-0.0022
9,16,-0.0022
16,42,-0.0022
16,56,-0.0022
17,55,-0.0022
32,39,-0.0022
35,60,-0.0022
41,4,-0.0022
45,20,-0.0022
48,4,-0.0022
50,43,-0.0022
52,2,-0.0022
54,60,-0.0022
58,32,-0.0022
59,31,-0.0022
60,44,-0.0022
60,52,-0.0022
66,39,-0.0022
67,17,-0.0022
69,57,-0.0022
72,4,-0.0022
76,44,-0.0022
4,51,-0.0022
12,18,-0.0022
13,12,-0.0022
14,25,-0.0022
15,6,-0.0022
18,51,-0.0022
18,53,-0.0022
45,38,-0.0022
47,39,-0.0022
53,30,-0.0022
54,50,-0.0022
57,23,-0.0022
64,19,-0.0022
65,49,-0.0022
68,50,-0.0022
70,19,-0.0022
76,8,-0.0022
9,29,-0.0022
12,61,-0.0022
13,16,-0.0022
22,27,-0.0022
27,35,-0.0022
28,3,-0.0022
40,63,-0.0022
45,26,-0.0022
49,16,-0.0022
50,44,-0.0022
52,62,-0.0022
53,8,-0.0022
53,41,-0.0022
55,41,-0.0022
57,41,-0.0022
58,61,-0.0022
67,27,-0.0022
7,27,-0.0022
14,4,-0.0022
16,46,-0.0022
26,27,-0.0022
34,38,-0.0022
35,11,-0.0022
42,63,-0.0022
48,44,-0.0022
50,7,-0.0022
51,60,-0.0022
53,13,-0.0022
56,13,-0.0022
64,1,-0.0022
1,16,-0.0022
10,56,-0.0022
24,41,-0.0022
27,4,-0.0022
28,52,-0.0022
34,16,-0.0022
39,36,-0.0022
42,13,-0.0022
48,26,-0.0022
53,40,-0.0022
54,0,-0.0022
56,56,-0.0022
57,56,-0.0022
61,57,-0.0022
63,61,-0.0022
67,58,-0.0022
78,28,-0.0022
78,36,-0.0022
1,48,-0.0022
20,22,-0.0022
37,56,-0.0022
38,40,-0.0022
39,23,-0.0022
42,58,-0.0022
49,31,-0.0022
60,3,-0.0022
61,8,-0.0022
66,14,-0.0022
66,28,-0.0022
70,4,-0.0022
76,46,-0.0022
7,13,-0.0023
8,15,-0.0023
12,54,-0.0023
13,42,-0.0023
16,34,-0.0023
23,22,-0.0023
23,44,-0.0023
33,27,-0.0023
42,10,-0.0023
42,28,-0.0023
46,15,-0.0023
52,32,-0.0023
53,31,-0.0023
56,43,-0.0023
57,52,-0.0023
75,45,-0.0023
2,7,-0.0023
6,40,-0.0023
8,9,-0.0023
9,59,-0.0023
21,11,-0.0023
22,1,-0.0023
26,63,-0.0023
27,20,-0.0023
36,24,-0.0023
38,17,-0.0023
45,41,-0.0023
45,50,-0.0023
51,25,-0.0023
66,6,-0.0023
68,24,-0.0023
70,32,-0.0023
75,37,-0.0023
79,53,-0.0023
4,29,-0.0023
8,28,-0.0023
9,10,-0.0023
22,2,-0.0023
25,34,-0.0023
28,37,-0.0023
50,28,-0.0023
51,3,-0.0023
52,11,-0.0023
56,38,-0.0023
56,40,-0.0023
58,51,-0.0023
64,35,-0.0023
65,12,-0.0023
67,5,-0.0023
67,34,-0.0023
70,50,-0.0023
75,6,-0.0023
9,15,-0.0023
11,49,-0.0023
14,21,-0.0023
37,19,-0.0023
39,37,-0.0023
44,3,-0.0023
48,35,-0.0023
50,0,-0.0023
59,20,-0.0023
60,63,-0.0023
67,50,-0.0023
75,33,-0.0023
8,54,-0.0023
19,63,-0.0023
28,24,-0.0023
39,12,-0.0023
54,61,-0.0023
58,17,-0.0023
65,42,-0.0023
70,14,-0.0023
15,54,-0.0023
16,58,-0.0023
20,41,-0.0023
21,46,-0.0023
21,48,-0.0023
29,35,-0.0023
46,31,-0.0023
48,42,-0.0023
53,16,-0.0023
53,50,-0.0023
54,45,-0.0023
59,34,-0.0023
61,20,-0.0023
69,54,-0.0023
78,54,-0.0023
0,25,-0.0023
4,59,-0.0023
5,30,-0.0023
22,5,-0.0023
22,28,-0.0023
38,24,-0.0023
43,43,-0.0023
50,55,-0.0023
64,22,-0.0023
7,58,-0.0024
25,28,-0.0024
36,12,-0.0024
43,47,-0.0024
47,32,-0.0024
